Date,S&P500_Close,S&P500_Volume,AAL_Close,AAL_Volume,ALGT_Close,ALGT_Volume,ALK_Close,ALK_Volume,DAL_Close,DAL_Volume,HA_Close,HA_Volume,LUV_Close,LUV_Volume,BCS_Close,BCS_Volume,CS_Close,CS_Volume,DB_Close,DB_Volume,GS_Close,GS_Volume,MS_Close,MS_Volume,WFC_Close,WFC_Volume,BHC_Close,BHC_Volume,JNJ_Close,JNJ_Volume,MRK_Close,MRK_Volume,PFE_Close,PFE_Volume,RHHBY_Close,RHHBY_Volume,UNH_Close,UNH_Volume,AAPL_Close,AAPL_Volume,AMZN_Close,AMZN_Volume,GOOG_Close,GOOG_Volume,IBM_Close,IBM_Volume,MSFT_Close,MSFT_Volume,FB_Close,FB_Volume
24-08-2018,2874.689941,2596190000,38.82,3561700,135.399994,108600,64.830002,1171100,57.18,3149600,41.400002,419100,60.990002,2702000,9.58,1345500,14.95,1608300,11.39,2881500,235.110001,1948100,48.139999,5620600,58.689999,14366600,22.93,3276900,135.949997,4809400,69.040001,4956200,42.400002,20551900,30.58,567000,264.279999,2238600,54.040001,73905600,1905.390015,2800900,1220.650024,946600,146.039993,2776600,108.400002,17234000,174.649994,14631600
27-08-2018,2896.73999,2854080000,39.52,11236000,136.449997,103500,65.68,1429400,57.75,4278900,41.799999,451800,60.91,2706700,9.75,1000200,15.17,2152900,11.73,4817100,242.600006,4106900,49.889999,13317400,59.099998,19915200,23.33,3160400,134.919998,4325900,68.989998,5083800,41.580002,23231400,30.860001,408200,267.079987,2614000,54.485001,82100400,1927.680054,3569000,1241.819946,1156300,146.690002,3491600,109.599998,19662300,177.460007,17921900
28-08-2018,2897.52002,2683190000,40.689999,7373500,136.649994,116600,66.910004,2105400,58.790001,7035300,42.25,485500,61.330002,4382000,9.62,1873000,15.17,1367000,11.55,3292900,242.369995,2951000,50,7419100,59.07,19330200,23.459999,2085600,134.320007,6037500,68.629997,5934400,41.5,18853600,30.93,478900,268.51001,2603900,54.924999,91107200,1932.819946,3100700,1231.150024,1304000,146.589996,2455300,110.260002,19151500,176.259995,15910700
29-08-2018,2914.040039,2791860000,40.5,4475100,134.850006,254700,67.370003,1039100,58.52,4543300,42.099998,277800,61.220001,3136500,9.63,1978600,15.25,1310300,11.66,2215300,241.399994,1911700,49.950001,7856700,58.959999,14436600,23.389999,3276200,134.860001,4648700,68.809998,5489700,41.5,14976300,31.190001,1506300,269,2880600,55.744999,109019200,1998.099976,6531800,1249.300049,1298900,147.539993,3153800,112.019997,20818000,175.899994,18494100
30-08-2018,2901.129883,2802180000,40.400002,4330100,135.149994,195400,67.190002,1333300,58.439999,3020300,41.349998,371800,60.82,3083500,9.45,1700900,15.05,1970300,11.42,3809800,239.399994,1963700,49.299999,11399900,58.459999,14800900,23.6,4331300,134.949997,4821900,68.540001,4744600,41.5,15194900,31.129999,460500,268.390015,2976300,56.2575,195175200,2002.380005,7277300,1239.119995,1331400,145.929993,3340400,111.949997,22798700,177.639999,24216500
31-08-2018,2901.52002,2880260000,40.48,3464000,136.25,65500,67.489998,767200,58.48,6076700,41.5,369400,61.299999,3292300,9.36,2778600,14.95,1569600,11.26,3254200,237.809998,1965500,48.830002,7698400,58.48,16720200,23.110001,3339400,134.690002,6139500,68.589996,5743300,41.52,19908500,30.959999,771600,268.459991,2961500,56.907501,173360400,2012.709961,4204400,1218.189941,1816400,146.479996,3488500,112.330002,23222700,175.729996,18065200
04-09-2018,2896.719971,3077060000,40.77,7123200,134.949997,124400,67.870003,1567100,58.880001,5017400,41.400002,367500,61.990002,5588200,9.49,2330000,15.11,1383600,11.42,3729900,237.660004,2083500,48.709999,8548700,58.799999,19003700,21.809999,9904900,133.720001,4406800,67.949997,5768300,41.369999,14492200,30.9,1193000,268.51001,2097300,57.09,109560400,2039.51001,5721100,1197,1831000,145.679993,3326200,111.709999,22634600,171.160004,29809000
05-09-2018,2888.600098,3241250000,39.669998,9738800,133.800003,233400,68.379997,2046500,57.209999,9495500,41.150002,644200,61.400002,4870600,9.4,2500900,15.09,1674800,11.47,2962900,237.559998,2092000,48.720001,5527500,58.950001,22332300,21.34,4015300,135.860001,6174800,68.620003,6359100,41.849998,20702000,30.5,610300,267.640015,2230600,56.717499,133332000,1994.819946,8220600,1186.47998,2061300,146.660004,3126500,108.489998,32872400,167.179993,31226700
06-09-2018,2878.050049,3139590000,38.48,6917300,133.100006,191700,67.040001,1019200,56.439999,7618100,39.450001,839800,61.029999,2512500,9.31,1555300,15.02,1765400,11.38,3689900,234.520004,2651400,47.93,7990500,57.93,20756900,20.85,4049300,136.869995,6562000,69.379997,9637400,41.779999,17416300,30.469999,541600,269.649994,2556100,55.775002,137160000,1958.310059,7488700,1171.439941,1888500,146.389999,4248800,108.739998,23477600,162.529999,41514800
07-09-2018,2871.679932,2946270000,38.43,4875700,132.550003,662000,66.879997,1026000,56.860001,6307600,39.099998,513700,61.900002,3836500,9.21,2187700,14.85,1879900,11.13,3632500,233.910004,1952900,48.220001,7285200,57.400002,21482400,20.639999,3250300,137.320007,6375200,69.669998,9515200,42.200001,20134400,30.67,535200,268.279999,2958000,55.325001,150479200,1952.069946,4892600,1164.829956,1401300,145.449997,4693100,108.209999,22498600,163.039993,24300600
10-09-2018,2877.129883,2731400000,39.43,3901000,132.550003,254800,68.150002,867700,57.560001,3894900,39.299999,574200,62.509998,3674800,9.37,1383600,14.84,1406600,11.11,2486300,231.910004,1948100,47.939999,4925000,57.459999,15623000,20.67,3372500,137.210007,4892200,69.559998,7267900,42.060001,20381600,30.690001,335900,259.730011,4146200,54.5825,158066000,1939.01001,4544800,1164.640015,1115400,145.649994,3618300,109.379997,20727900,164.179993,20197700
11-09-2018,2887.889893,2899660000,40.18,5863600,126.699997,347600,68.970001,1498700,58.27,4717500,38.700001,409000,62.98,3074100,9.27,1734300,14.93,2132600,11.24,8143000,230.210007,2719400,47.860001,5011700,57.380001,22160300,20.67,2379400,138.509995,7856800,69.080002,5815500,42.310001,18651600,30.5,321600,261.040009,2283300,55.962502,142996000,1987.150024,5033600,1177.359985,1209300,146.490005,3374700,111.239998,24301800,165.940002,20457100
12-09-2018,2888.919922,3264930000,39.259998,6103400,124.300003,529500,67.760002,1029300,57.389999,5116100,38.299999,492300,61.369999,5364300,9.17,1992600,14.78,2185500,11.24,10676300,228.149994,3577700,47.48,6231800,55.939999,23868800,23.540001,15974300,139.360001,6767700,69.860001,6090000,42.41,16611200,30.84,286600,262.670013,2236300,55.267502,197114800,1990,4414000,1162.819946,1295500,146.570007,4506700,111.709999,18891100,162,24078100
13-09-2018,2904.179932,3254930000,39.48,4268900,123.449997,711700,68.419998,858100,57.82,3568400,38.849998,381500,62.360001,3968500,9.14,2854400,14.94,1595000,11.36,3963400,228.330002,3003600,47.720001,8380100,55,26954800,23.120001,5789000,139.889999,6456100,70.830002,10258200,42.849998,17709800,30.950001,742500,265.48999,2734500,56.602501,166825600,1989.869995,3621500,1175.329956,1431200,148.949997,5346500,112.910004,26055600,161.360001,25453800
14-09-2018,2904.97998,3149800000,39.740002,2905100,122.75,520500,68.910004,910700,57.93,3449300,38.75,392400,62.43,2936400,9.09,1745000,14.94,1371700,11.4,2203700,229.240005,2228300,48.189999,6955500,54.73,20997600,22.35,4842700,139.490005,4534800,69.980003,7436000,42.959999,15939900,30.75,344800,265.309998,2084600,55.959999,127997200,1970.189941,3642000,1172.530029,944000,148.330002,3452100,113.370003,19122300,162.320007,21770400
17-09-2018,2888.800049,2947760000,40.32,5072800,128.5,283800,69.279999,1265200,57.959999,3944600,39.950001,545300,63.099998,3644700,9.16,1575000,15.06,1588700,11.51,2540700,227.889999,1918800,47.68,6726500,54.310001,21959500,22.549999,4607100,139.960007,5295500,70.419998,6697300,43.009998,16038200,30.68,1319600,263.869995,1940400,54.470001,148780400,1908.030029,7050200,1156.050049,1306500,147.940002,3551900,112.139999,20736500,160.580002,21005300
18-09-2018,2904.310059,3074610000,40.790001,5548300,130.600006,169000,69.239998,1164200,57.830002,3746900,40.450001,422500,63.049999,2768700,9.1,2131000,15.09,1177800,11.58,1990400,228.889999,2498100,47.849998,7082500,54.5,22055200,23.809999,8668500,140.539993,4581200,70.419998,6800400,43.509998,19416500,30.67,611000,263.290009,3557000,54.560001,126286800,1941.050049,4268700,1161.219971,1203600,148.559998,3629400,113.209999,22170900,160.300003,22465200
19-09-2018,2907.949951,3280020000,41.599998,7413600,127.800003,133600,69.68,890100,57.900002,3423000,39.950001,381500,63.110001,2756800,9.33,3843200,15.4,2559700,11.95,4896700,235.580002,3716500,49.099998,12489100,55.220001,17046200,24.07,4661100,140.460007,5049900,69.980003,7944200,43.259998,22564600,30.549999,1605800,265.329987,2274300,54.592499,108495200,1926.420044,4056800,1171.089966,1191400,149.059998,4246200,111.699997,21728400,163.059998,19629000
20-09-2018,2930.75,3337730000,41.889999,6865600,127.050003,128500,69.75,1008500,58.130001,3448100,40.200001,295100,62.5,4311100,9.5,3239600,15.87,3583500,12.25,5555600,237.399994,2503000,49.880001,11810000,55.549999,20308000,25.01,7099200,141.979996,5019300,70.779999,6140700,43.75,17476100,30.6,412600,266.390015,2095000,55.0075,106435200,1944.300049,3154900,1186.869995,1225400,151.149994,5952200,113.57,23714500,166.020004,18936000
21-09-2018,2929.669922,5607610000,43.599998,10743100,129.050003,174400,70.080002,1735400,59.610001,11936300,40.150002,653700,63.77,7797700,9.42,3124300,15.94,2396100,12.34,7139500,235.339996,3760300,49.41,21450400,54.990002,36158500,24.92,3981100,142.880005,13283400,71.099998,17033100,44.060001,35192200,30.620001,522100,266.670013,5671600,54.415001,384986800,1915.01001,6855900,1166.089966,4405600,151.350006,19947500,114.260002,71229700,162.929993,45994800
24-09-2018,2919.370117,3372210000,41.98,7105100,126.800003,191100,67.290001,1436200,57.41,6640000,39.049999,385600,62.060001,4522100,9.35,1895500,15.69,1402300,12.24,3688200,232.899994,2057000,48.560001,7917600,54.259998,19604700,24.860001,3991100,140.470001,6708000,70.779999,6438800,43.93,17162800,30.17,515200,267.359985,2699800,55.197498,110773600,1934.359985,4213700,1173.369995,1271000,150.029999,4265000,114.669998,27334500,165.410004,19222800
25-09-2018,2915.560059,3285480000,40.810001,6744200,128.149994,90600,66.150002,2251300,57.099998,4635500,38.700001,355800,61.650002,3864000,9.36,13029300,15.64,1032100,12.15,2886800,232.5,2003200,48.279999,9007500,54.23,15207400,24.780001,4415100,138.639999,7982800,70.650002,6460400,43.790001,14533700,30.549999,449300,263.51001,3789700,55.547501,98217600,1974.550049,4538400,1184.650024,977700,148.910004,4397500,114.449997,22668000,164.910004,27622800
26-09-2018,2905.969971,3388620000,41.040001,4623700,128.300003,124600,67.120003,1326900,57.509998,5306700,39.150002,443000,62.09,2391400,9.27,17868300,15.55,1792000,11.9,3046200,228.880005,2372700,47.700001,8443100,53.16,22025100,25.040001,4041400,138.160004,7133300,70.330002,6928400,43.68,17442900,30.540001,622500,262.910004,2238000,55.105,95938800,1974.849976,4313500,1180.48999,1462300,151.610001,7401900,113.980003,19352000,166.949997,25252200
27-09-2018,2914,3060850000,41.5,5654600,128.449997,138700,68.980003,2563000,58,3897600,39.599998,395900,62.709999,4007900,9.28,2916400,15.39,2441000,11.81,3011900,227.740005,2451500,47.77,12204900,52.82,19991000,25.08,3291600,138.220001,6450500,70.720001,6026200,43.900002,14124700,30.309999,470200,264.649994,2761400,56.237499,120724800,2012.97998,4329400,1194.640015,1260800,151.5,3477600,114.410004,19091300,168.839996,27266900
28-09-2018,2913.97998,3432300000,41.330002,5030600,126.800003,153200,68.860001,1397800,57.830002,4642500,40.099998,371800,62.450001,3018000,8.95,5995600,14.94,2671100,11.36,4750700,224.240005,3097800,46.57,14187300,52.560001,18588600,25.67,6215300,138.169998,6638500,70.940002,6808800,44.07,14662800,30.16,772200,266.040009,2875100,56.435001,91717600,2003,4085100,1193.469971,1380600,151.210007,3305800,114.370003,21647800,164.460007,34265600
01-10-2018,2924.590088,3364190000,39.610001,7210700,125.879997,175300,67.760002,1728900,56.599998,5839900,38.029999,1033900,61.700001,4257000,9.02,19249600,14.88,2193000,11.25,5698100,225.330002,2451300,46.630001,9710100,52.25,17209000,27.34,10663000,139.690002,4871800,71.529999,7628500,44.27,16008100,30.389999,1738700,269.100006,3314500,56.814999,94403200,2004.359985,3460500,1195.310059,1357600,153,3757400,115.610001,18883100,162.440002,26407700
02-10-2018,2923.429932,3401880000,38.5,7625000,122.120003,109000,66.260002,2153000,54.689999,8604600,37.919998,333200,61.18,4041300,8.87,16299300,14.61,2649800,11.13,3377500,226.070007,2272700,46.630001,9589100,52.130001,17509600,27.26,6309300,140.479996,6439100,71.75,10395600,44.220001,17236900,30.51,627100,270.630005,2777300,57.32,99152800,1971.310059,5400700,1200.109985,1687900,153.75,3029900,115.150002,20787200,159.330002,36031000
03-10-2018,2925.51001,3598710000,38.799999,6370300,123.059998,119400,66.690002,2126500,54.32,6966700,38.369999,441000,61.68,4420700,9.01,4167900,14.67,3480500,11.32,3722600,227.779999,2573900,47.110001,8985300,52.650002,18444900,28.32,9708500,139.029999,5411800,71.370003,9577600,44.810001,22730200,30.629999,1543100,270.899994,3002200,58.017502,114619200,1952.76001,5253100,1202.949951,1256200,153.220001,3315300,115.169998,16648000,162.429993,23109500
04-10-2018,2901.610107,3496860000,37.919998,5916500,121.790001,150200,66.82,1243200,53.560001,7681100,37.720001,574800,61.580002,2474800,9.07,4207600,14.56,3995300,11.2,5948900,227.479996,2903600,47.27,7722200,53.509998,21417500,26.5,8144600,139.350006,4738700,71.220001,10340700,44.700001,17989000,30.629999,550200,268.320007,2186600,56.997501,128168000,1909.420044,7257000,1168.189941,2209500,151.309998,4237900,112.790001,34821700,158.850006,25739600
05-10-2018,2885.570068,3328980000,36.439999,9127000,120.120003,163500,66.080002,1110100,52.700001,5621700,36.509998,505800,61.049999,3998200,9.02,3332800,14.31,2721800,11.12,3559500,225.710007,1722400,46.75,7938900,53.189999,14793000,26.32,4519500,139.100006,4309300,71.029999,7433500,44.91,17184600,30.85,1376800,269.200012,2045700,56.072498,134322000,1889.650024,6822300,1157.349976,1184300,149.029999,4602200,112.129997,29068900,157.330002,25744000
08-10-2018,2884.429932,3330320000,35.900002,7879300,119.379997,192500,65.309998,1933100,52.139999,5495700,36.380001,392200,60.619999,3690700,8.91,2820000,14.17,2888700,11.05,3375200,225.350006,2522900,47.02,7054500,53.669998,12858200,26.49,5267300,139.389999,5174100,71.459999,8854800,45.279999,23415200,30.780001,662800,269.01001,1865000,55.942501,118655600,1864.420044,7393200,1148.969971,1932400,148.389999,3239300,110.849998,29640600,157.25,24046000
09-10-2018,2880.340088,3520500000,33.549999,19662600,119,208100,62.610001,3395100,50.860001,8284700,34.68,931400,59.490002,7852400,8.83,5162600,14.04,2478400,11.03,2949400,222.910004,1862900,46.16,9999500,53.529999,15918300,25.700001,3970500,139.199997,4475300,72.339996,7871300,45.470001,20386000,30.709999,545100,270.109985,2510100,56.717499,107564000,1870.319946,4772900,1138.819946,1308700,147.240005,3642400,112.260002,26198600,157.899994,18844400
10-10-2018,2785.679932,4501250000,31.610001,20539000,114.599998,193800,60.23,2617100,49.709999,13082900,34.029999,922000,57.330002,7945400,8.92,4499200,13.76,2748500,10.92,3928200,214.889999,3955500,44.619999,14143800,52.43,21875900,24.34,7157200,137.729996,7265600,70.449997,12651900,44.509998,32017300,30.51,764900,263.079987,4267300,54.09,167962400,1755.25,10988900,1081.219971,2675700,142.690002,5547700,106.160004,61376300,151.380005,30610000
11-10-2018,2728.370117,4890630000,31.27,17115800,117.839996,282700,59.810001,2602200,51.48,15887500,32.709999,1413800,57.029999,7140800,8.74,4689700,13.42,5472000,10.83,7650200,212.970001,6217400,43.490002,21746900,51.439999,33147900,24.120001,5953500,133.839996,11603200,68.370003,12874000,42.810001,42029600,29.629999,1273300,257.119995,4558500,53.612499,212497600,1719.359985,13935900,1079.319946,2949000,139.020004,8710500,105.910004,63904300,153.350006,35338900
12-10-2018,2767.129883,3966040000,30.91,12905200,119.730003,241700,61.57,3094600,52.049999,9677300,33.52,1377800,57.380001,4014100,8.69,3923000,13.5,4626800,10.84,4014700,213.869995,4161300,43.43,16049300,52.110001,32067300,24.66,4206600,133.869995,6998000,69.809998,10161200,43.779999,28858700,29.700001,939100,259.609985,4006300,55.5275,161351600,1788.609985,9444600,1110.079956,2101300,140.850006,6563400,109.57,47742100,153.740005,25293500
15-10-2018,2750.790039,3300140000,31.780001,11092500,122,137000,61.860001,1375400,51.84,6494400,33.240002,605600,57.68,3324800,8.65,3453600,13.52,3334400,11.03,4591600,215.220001,3333800,43.470001,11986800,53.240002,34118900,24.68,2558100,133.949997,6398700,69.459999,6580900,43.119999,22773000,29.68,743700,260.25,3583400,54.34,123164000,1760.949951,6437200,1092.25,1372400,141.130005,4965500,107.599998,32068100,153.520004,15433500
16-10-2018,2809.919922,3428340000,33.279999,11339200,122.68,208300,63.860001,1369800,53.110001,6684000,34.709999,676900,58.939999,4119800,8.65,2328200,13.59,2417700,11.16,3349300,221.699997,5924200,45.939999,24174900,53.73,28227200,25.92,4351100,136.559998,9592800,71.220001,10229000,43.93,21208400,30.73,2561900,272.570007,6453600,55.537498,116736000,1819.959961,5859900,1121.280029,1928500,145.119995,8695500,111,31610200,158.779999,19180100
17-10-2018,2809.209961,3321710000,33.57,15068600,123.470001,292500,64.489998,1688500,54.299999,9184200,35.060001,693300,59.200001,4664100,8.73,2856600,13.58,2256700,11.26,4259200,228.279999,4953700,47.189999,22121900,54.459999,23524200,24.879999,4942000,139.460007,8261100,71.82,9344500,44.57,21967900,29.799999,988000,267.299988,3985100,55.297501,91541600,1831.72998,5295200,1115.689941,1467200,134.050003,19464000,110.709999,26548200,159.419998,17592000
18-10-2018,2768.780029,3616440000,32.060001,12778300,119.110001,194800,62.369999,1712400,53.130001,5871200,34.049999,536600,57.959999,3570600,8.5,2444400,13.15,3150000,10.97,6984100,224.949997,2995400,46.029999,14873900,53.099998,22533300,24.58,2770600,139.5,7583900,72.209999,12226000,44,21345700,29.84,832800,266.809998,3132100,54.005001,130325200,1770.719971,5874000,1087.969971,2094500,130.550003,10011700,108.5,32506200,154.919998,21675100
19-10-2018,2767.780029,3566490000,32.040001,10445200,119.959999,211500,62.580002,1195900,53.389999,4989800,34.23,640400,58.130001,3757200,8.53,2513300,13.14,3033400,10.92,6011400,226.960007,2759100,46.419998,14931200,52.889999,19521000,24.26,3462100,139.050003,5924800,72.349998,14513400,44.5,18562500,30.6,924500,265.299988,3336600,54.827499,132314800,1764.030029,5907200,1096.459961,1267600,129.100006,7791600,108.660004,32785500,154.050003,19761300
22-10-2018,2755.879883,3307140000,32.16,7572100,121.080002,139200,63.540001,985300,54.240002,6174200,34.599998,553800,57.869999,4373000,8.49,4015400,13.01,2403600,10.72,4188100,221.600006,2736800,45.110001,11166700,51.650002,17621500,24.450001,3438100,138.679993,4864300,72.57,11914300,44.369999,17103300,30.709999,666100,262.190002,2618100,55.162498,115168400,1789.300049,4500000,1101.160034,1514200,130.020004,5719500,109.629997,26545600,154.779999,15424700
23-10-2018,2740.689941,4348580000,32.380001,12468300,121.309998,378200,62.990002,2098500,53.450001,7679800,34.099998,917400,57.48,4253300,8.62,5503800,12.85,4552800,10.7,5965400,218.559998,3318200,44.52,15095300,51.560001,25529800,24.219999,4155300,138.929993,8282700,72.099998,11561900,44.099998,21891000,30.799999,1031600,264.859985,4081800,55.682499,155071200,1768.699951,6723900,1103.689941,1848700,131.210007,6463600,108.099998,43770400,154.389999,19095000
24-10-2018,2656.100098,4709310000,30.34,15348200,115.440002,346800,61.110001,2290600,51.509998,6759100,31.51,1691200,54.59,6127800,8.68,5277800,12.25,4918300,10,11900200,209.179993,4152700,43.490002,15067400,50.189999,31161500,22.530001,4522500,137.470001,8279200,70.540001,14645200,42.48,35035300,29.389999,3470900,256.320007,5265600,53.772499,163702000,1664.199951,6928400,1050.709961,1982400,127.209999,5710300,102.32,63897800,146.039993,27744600
25-10-2018,2705.570068,4634770000,32.369999,18375200,111.160004,551800,63.060001,2672000,53.709999,9174400,33.650002,1339400,49.91,21643400,8.77,2934600,12.46,3758700,10,8577400,214.009995,3179700,44.549999,13838500,51.860001,29366100,23.209999,4762400,138.470001,9720700,69.959999,20566500,43.41,36623000,29.200001,4241200,264.23999,4675600,54.950001,119423200,1782.170044,10285700,1095.569946,2545800,126.449997,10304300,108.300003,61646800,150.949997,22105700
26-10-2018,2658.689941,4803150000,32.459999,11438600,107.330002,479100,61.470001,1802800,53.279999,9573000,32.849998,953800,49.580002,10057900,8.57,3471900,12.48,5325500,9.67,6821700,212.360001,3557900,43.970001,12997100,51.25,30053800,22.85,3602000,136.970001,11371400,70.400002,16950600,42.599998,28743200,29.32,863300,258.179993,4830600,54.075001,189033600,1642.810059,14963800,1071.469971,4187600,124.790001,8767000,106.959999,55523100,145.369995,31303300
29-10-2018,2641.25,4673700000,32.599998,9405500,115.32,194700,61,1086000,53.419998,10819700,34.080002,1076300,47.91,11202300,8.76,6595300,12.5,5665700,9.64,5843800,214.490005,3278200,43.950001,12869800,52.23,30541300,21.950001,5141000,137.550003,6783000,71.449997,18839600,43.23,30215900,29.08,983000,256.519989,3697700,53.060001,183742000,1538.880005,13866100,1020.080017,3880700,119.639999,20450400,103.849998,55162000,142.089996,31336800
30-10-2018,2682.629883,5106380000,34.66,13067600,118.690002,140300,63.240002,1252200,55.119999,7526200,35.369999,590100,49.150002,8954900,8.68,3366500,12.81,5765600,9.74,4905700,219.279999,3897400,44.5,14780300,52.689999,24910900,22.190001,3773500,140.75,9646200,72.870003,18937000,42.889999,33609300,29.9,1259700,258.279999,4169200,53.325001,146640000,1530.420044,12460100,1036.209961,3212700,115.400002,21458600,103.730003,65350900,146.220001,50528300
31-10-2018,2711.73999,5112420000,35.080002,11132800,114.139999,165800,61.419998,1821700,54.73,8699500,34.610001,680600,49.099998,7568000,8.79,2811600,12.93,5623800,9.77,4577200,225.369995,4369600,45.66,16928300,53.23,23667400,22.879999,3701600,139.990005,9968900,73.610001,15863100,43.060001,26748800,30.360001,2266800,261.350006,4230200,54.715,153435600,1598.01001,9390200,1076.77002,2529800,115.43,21645000,106.809998,51062400,151.789993,60101300
01-11-2018,2740.370117,4708420000,36.369999,9643200,120.620003,357700,63.689999,1400100,56.040001,6401100,35.150002,616100,50.950001,6778600,9.13,2461700,12.92,6714500,10.25,7276900,226.970001,2557600,45.889999,8679900,53.560001,17654800,24.780001,6769100,140.820007,6913500,73.120003,13843500,43.669998,23034300,30.6,1772000,260.929993,2771300,55.555,233292800,1665.530029,8135500,1070,1482000,116.830002,13626700,105.919998,33384200,151.75,25640800
02-11-2018,2723.060059,4237930000,36.330002,10039100,122.900002,246000,63.880001,1686000,56.119999,6488600,35.610001,626800,51.82,8458000,9.14,2142900,12.84,6000900,10.52,7081300,229.690002,3699000,45.950001,10478800,53.610001,18285600,24.17,4001600,140.679993,7673200,72.269997,12898700,42.93,22982000,29.82,1738000,261.01001,2593600,51.869999,365314800,1665.530029,6955500,1057.790039,1839000,115.669998,10592700,106.160004,37680200,150.350006,24708700
05-11-2018,2738.310059,3623320000,35.720001,11305300,120,152700,63.900002,1629800,56.049999,5206000,36.099998,603400,51.419998,6203800,9.11,1672400,12.76,2994400,10.46,2808900,228.720001,2565200,45.82,12318900,53.66,18990000,25.57,7846400,142.199997,5601400,73.120003,12330500,43.52,20520300,30.48,1357500,261.01001,3287000,50.397499,264654800,1627.800049,5624700,1040.089966,2441400,120.059998,9144600,107.510002,27922100,148.679993,15971200
06-11-2018,2755.449951,3510860000,35.169998,11376700,119.199997,147100,64.599998,1154400,55.470001,5983100,35.779999,418200,51.860001,8061200,9.08,2114200,12.79,2260900,10.44,2828200,228.199997,2275600,45.720001,10737300,53.549999,20696800,26.719999,12014000,142.570007,5798900,73.309998,10246100,43.009998,21057100,30.48,581000,263.540009,2582400,50.942501,127531600,1642.810059,4257400,1055.810059,1233300,123.120003,9597400,107.720001,24340200,149.940002,16667100
07-11-2018,2813.889893,3914750000,36.970001,10904000,120.199997,117300,66.190002,1106200,56.790001,7204600,36.900002,447300,52.880001,4862500,9.27,1798800,13.05,3399400,10.61,3320600,231.279999,3514300,46.610001,9951200,53.580002,20668500,27.120001,6127800,144.75,7173600,75.080002,18670500,44.400002,34909800,30.9,966000,274.630005,5796800,52.487499,133697600,1755.48999,8192200,1093.390015,2058400,124.839996,12382700,111.959999,37901700,151.529999,21877400
08-11-2018,2806.830078,3630490000,36.860001,6884800,120.139999,190700,65.709999,991100,56.73,4150400,36.599998,335600,52.720001,4634300,9.29,2948300,12.9,2464200,10.34,3444600,231.649994,2404800,46.43,9484100,53.16,22429200,27.290001,6082100,145.300003,5497100,75.480003,13010200,43.849998,24380000,31,1022200,276.649994,3809100,52.122501,101450400,1754.910034,6534900,1082.400024,1488200,123.379997,10396400,111.75,25644100,147.869995,24145800
09-11-2018,2781.01001,4019090000,36.220001,6794400,121.980003,82100,65.970001,1046400,56.650002,6061600,36.759998,462400,52.490002,4229900,9.15,3410800,12.83,3034400,10.12,3218800,222.649994,3721700,45.73,10017900,53.040001,18972200,27.200001,3900100,145.339996,5343100,74.860001,14656300,44.279999,24708400,31.299999,934700,276.549988,2904300,51.1175,137463200,1712.430054,5902200,1066.150024,1343200,123.540001,6961800,109.57,32039200,144.960007,17326900
12-11-2018,2726.219971,3670930000,36.860001,9360800,121.889999,168600,65.760002,982900,56.700001,4553900,35.66,546500,51.889999,3946800,8.73,4427100,12.49,3823700,9.73,6436900,206.050003,11019400,44.130001,14302000,52.349998,19003300,26.209999,3616500,145.619995,7013600,74.690002,14006700,44.110001,20734200,30.9,1202300,272.380005,3140600,48.5425,204542000,1636.849976,6806200,1038.630005,1471800,120.900002,5379100,106.870003,33621800,141.550003,18542100
13-11-2018,2722.179932,4091440000,37.779999,9694100,121.870003,119500,67.580002,1337400,56.82,6004400,37.150002,549200,52.73,6528700,9.15,6876100,12.51,5085000,9.86,4386800,205.050003,6984800,44.68,12346100,52.740002,28102000,26.629999,3235700,144.679993,7432300,74.610001,15827700,43.52,19126200,31.1,357100,269.220001,2516900,48.057499,187531600,1631.170044,5933300,1036.050049,1513700,120.839996,4084400,106.940002,35374600,142.160004,15141700
14-11-2018,2701.580078,4402370000,38.110001,7288400,121.410004,99600,67.209999,1030200,56.43,5543300,36.5,476500,52.48,4346600,9,7518300,12.42,4468500,9.87,3322600,202.490005,5742500,43.849998,13265200,52.150002,24788400,26.450001,4442800,144.25,6433100,74.089996,9481100,42.91,26943900,30.870001,609900,264.959991,3511900,46.700001,243204000,1599.01001,6486900,1043.660034,1565900,120.199997,4762300,104.970001,39495100,144.220001,22068400
15-11-2018,2730.199951,4179140000,37.82,8296700,121.43,117700,67.709999,933900,56.099998,6969000,35.93,519200,53.23,5051700,8.54,9528800,12.42,5227600,9.9,3794000,203.740005,4260000,44.299999,14057400,52.82,23220100,25.67,3892700,144.5,6657900,74.839996,11974400,43.209999,24607500,31.01,1092500,264.940002,3657600,47.852501,185915200,1619.439941,8427300,1064.709961,1836100,121.440002,5207900,107.279999,38505200,143.850006,30320300
16-11-2018,2736.27002,3975180000,36.75,10645700,120.120003,128800,67.989998,902800,55.900002,6719500,36.200001,455700,52.580002,4770200,8.45,7876200,12.38,2394900,9.81,3238600,202.119995,2829600,44.130001,9775000,52.939999,18872500,25.33,3096700,145.990005,8494300,76.059998,13725200,43.509998,23344000,31.4,930900,271.109985,3857800,48.3825,147713200,1593.410034,6066100,1061.48999,1658100,121.57,4076300,108.290001,33502100,139.529999,37250600
